getlaura,613366420429090816,2015-06-23 15:22:05,"b""I've traveled 642 miles in 428 trips on #DivvyBikes! Woohoo! Happy birthday @DivvyBikes"""
getlaura,608965697276882944,2015-06-11 11:55:10,b'RT @FeedHunt: Dscout \xe2\x80\x94 Gather product research through a community of mobile users http://t.co/DTEMxFIw0m http://t.co/i58IQbHrZM'
getlaura,608122309434593280,2015-06-09 04:03:51,"b'RT @dunn: Kalief Browder, Held at Rikers Island for 3 Years Without Trial, Commits Suicide, via @nytimes http://t.co/ERkDvu2LpJ'"
getlaura,606537267021094912,2015-06-04 19:05:28,b'RT @SRobTweets: I wrote a thing about gender diversity in tech: https://t.co/llCnKNsy8I'
getlaura,606476938077708288,2015-06-04 15:05:44,b'Donuts fit for giants at @DsAtweet this morning @FirecakesDonuts http://t.co/EW0yQ4Fw3i'
getlaura,606263107619573760,2015-06-04 00:56:03,"b'""The special recipe for DELIGHT"" #mustread #feedly http://t.co/l0Ouob74iT'"
getlaura,605776183062437888,2015-06-02 16:41:11,b'@Srok35 Hahaha.'
getlaura,602565672883900416,2015-05-24 20:03:46,b'My 2015 garden is ready to go :) #urbangardening #greenthumb http://t.co/ZmB329huoA'
getlaura,601829543440031744,2015-05-22 19:18:39,b'Man Finally Put In Charge Of Struggling Feminist Movement http://t.co/WcueVdEr9M via @theonion'
getlaura,600821646006439936,2015-05-20 00:33:37,b'@laurieskelly @gabegaster YES. @rachelplatten on repeat right now.'
getlaura,600327246981672960,2015-05-18 15:49:03,b'Rally Real - new offering from @dscout and @jackbwheeler - is on @ProductHunt today! Please upvote! http://t.co/VMGbjD9QE3'
getlaura,599261034726068225,2015-05-15 17:12:19,"b'RT @DivvyBikes: As of today, Chicago is the bike share system with the most stations in North America! Photo \xe2\x9e\x9c http://t.co/ofGO3h4s9c http:\xe2\x80\xa6'"
getlaura,594626023670558720,2015-05-02 22:14:26,"b""Thank you Chicago! We're so honored. @chicagotribune @redeyechicago http://t.co/x9SbpAL236"""
getlaura,593159203729973248,2015-04-28 21:05:49,b'@SlackHQ Yes. Good. I will favorite so many things!'
getlaura,593158494506749952,2015-04-28 21:03:00,"b""@SlackHQ Starred items are great, but I want to 'favorite' messages too. So, ya know, I can tell coworkers when I think they're funny."""
getlaura,593135582991093760,2015-04-28 19:31:57,"b""Dear @SlackHQ, I would like to be able to 'favorite' messages (thought I was doing that with the star for the last 2 months... oops)."""
getlaura,591068249787334658,2015-04-23 02:37:06,"b""Not as hard as you'd think. #justgoslow #divvybikes #chivvy http://t.co/IzGwd5mnEM"""
